Unnamed: 0,Num,case_filed,city,area,crime_description,age,sex,weapon,domain,police_department,closed
23484,23485,09-05-2022 12:00,Bangalore,165,ASSAULT,20.0,F,Explosives,Violent Crime,8.0,No
38486,38487,05-22-2024 14:00,Kanpur,476,FRAUD,13.0,F,Poison,Other Crime,10.0,No
35628,35629,01-24-2024 12:00,Kolkata,226,TRAFFIC VIOLATION,70.0,F,Knife,Traffic Fatality,9.0,No
25015,25016,11-08-2022 07:00,Faridabad,494,BURGLARY,46.0,X,Other,Other Crime,16.0,No
5090,5091,07-31-2020 02:00,Bangalore,523,SEXUAL ASSAULT,55.0,M,Firearm,Violent Crime,19.0,Yes
33230,33231,10-16-2023 14:00,Hyderabad,538,ASSAULT,34.0,F,,Violent Crime,8.0,No
25252,25253,11-18-2022 04:00,Delhi,396,HOMICIDE,21.0,F,Explosives,Other Crime,11.0,Yes
24763,24764,10-28-2022 19:00,Mumbai,593,CYBERCRIME,46.0,F,Firearm,Other Crime,7.0,Yes
19112,19113,03-07-2022 08:00,Kolkata,497,VEHICLE - STOLEN,54.0,F,,Violent Crime,17.0,Yes
18795,18796,02-22-2022 03:00,Delhi,400,BURGLARY,79.0,M,Explosives,Other Crime,19.0,Yes
11758,11759,05-04-2021 22:00,Agra,357,KIDNAPPING,33.0,F,Poison,Other Crime,10.0,No
35569,35570,01-22-2024 01:00,Hyderabad,304,CYBERCRIME,26.0,F,Other,Other Crime,14.0,No
25966,25967,12-17-2022 22:00,Bangalore,559,SHOPLIFTING,57.9,M,Firearm,Other Crime,8.899999999999999,Yes
810,811,02-03-2020 18:00,Kolkata,525,FRAUD,51.900000000000006,F,Blunt Object,Other Crime,27.9,Yes
13750,13751,07-26-2021 22:00,Mumbai,322,SHOPLIFTING,32.0,F,Explosives,Other Crime,13.0,Yes
14983,14984,09-16-2021 07:00,Chennai,226,SEXUAL ASSAULT,78.0,M,,Violent Crime,5.0,Yes
1221,1222,02-20-2020 21:00,Delhi,546,DOMESTIC VIOLENCE,73.0,F,,Violent Crime,16.0,No
1564,1565,03-06-2020 04:00,Ahmedabad,226,HOMICIDE,26.0,M,Firearm,Other Crime,8.0,No
1705,1706,03-12-2020 01:00,Visakhapatnam,180,ILLEGAL POSSESSION,70.0,F,Explosives,Other Crime,2.0,Yes
16990,16991,12-08-2021 22:00,Mumbai,404,TRAFFIC VIOLATION,65.9,F,Explosives,Traffic Fatality,25.9,No
11552,11553,04-26-2021 08:00,Lucknow,249,EXTORTION,27.0,F,Blunt Object,Other Crime,1.0,No
12169,12170,05-22-2021 01:00,Pune,580,PUBLIC INTOXICATION,15.0,F,Firearm,Other Crime,5.0,Yes
13584,13585,07-20-2021 00:00,Kalyan,303,PUBLIC INTOXICATION,34.0,M,Explosives,Other Crime,2.0,No
2199,2200,04-01-2020 15:00,Visakhapatnam,169,CYBERCRIME,11.0,F,Knife,Other Crime,7.0,No
17881,17882,01-15-2022 01:00,Mumbai,200,ILLEGAL POSSESSION,96.9,M,Explosives,Other Crime,35.900000000000006,No
37154,37155,03-28-2024 02:00,Jaipur,113,DOMESTIC VIOLENCE,10.0,F,Knife,Violent Crime,3.0,Yes
2621,2622,04-19-2020 05:00,Pune,244,HOMICIDE,32.900000000000006,F,,Other Crime,36.900000000000006,Yes
9910,9911,02-16-2021 22:00,Mumbai,456,ARSON,36.0,F,Knife,Fire Accident,14.0,No
16382,16383,11-13-2021 14:00,Nashik,187,ASSAULT,71.9,M,Firearm,Violent Crime,13.9,No
38069,38070,05-05-2024 05:00,Chennai,504,HOMICIDE,43.0,F,Other,Other Crime,15.0,No
13265,13266,07-06-2021 17:00,Jaipur,596,IDENTITY THEFT,68.0,F,Blunt Object,Violent Crime,11.0,Yes
10486,10487,03-12-2021 22:00,Bangalore,502,TRAFFIC VIOLATION,34.0,F,Explosives,Traffic Fatality,13.0,Yes
8408,8409,12-16-2020 08:00,Indore,547,EXTORTION,74.0,F,Knife,Other Crime,14.0,No
4733,4734,07-16-2020 05:00,Delhi,590,DRUG OFFENSE,72.0,M,,Other Crime,6.0,No
3045,3046,05-06-2020 21:00,Thane,462,ASSAULT,35.0,F,Explosives,Violent Crime,16.0,Yes
23794,23795,09-18-2022 10:00,Nagpur,546,ILLEGAL POSSESSION,55.0,X,Explosives,Other Crime,4.0,No
24504,24505,10-18-2022 00:00,Jaipur,176,EXTORTION,71.0,X,Explosives,Other Crime,12.0,Yes
32264,32265,09-06-2023 08:00,Kanpur,370,FRAUD,41.0,M,,Other Crime,16.0,Yes
28813,28814,04-15-2023 13:00,Varanasi,319,IDENTITY THEFT,54.0,X,Explosives,Violent Crime,17.0,No
9873,9874,02-15-2021 09:00,Agra,485,PUBLIC INTOXICATION,67.0,M,Poison,Other Crime,10.0,Yes
7422,7423,11-05-2020 06:00,Pune,247,FIREARM OFFENSE,55.0,F,Knife,Fire Accident,7.0,No
39814,39815,07-16-2024 22:00,Ludhiana,598,ROBBERY,67.0,M,,Violent Crime,11.0,Yes
35215,35216,01-07-2024 07:00,Delhi,296,TRAFFIC VIOLATION,50.0,F,Other,Traffic Fatality,18.0,No
12373,12374,05-30-2021 13:00,Chennai,424,TRAFFIC VIOLATION,60.0,M,Explosives,Traffic Fatality,13.0,No
39851,39852,07-18-2024 11:00,Delhi,340,COUNTERFEITING,73.0,F,Poison,Other Crime,7.0,No
12295,12296,05-27-2021 07:00,Mumbai,107,FIREARM OFFENSE,34.0,F,Knife,Fire Accident,7.0,Yes
3050,3051,05-07-2020 02:00,Mumbai,481,SHOPLIFTING,10.0,F,Knife,Other Crime,6.0,No
32179,32180,09-02-2023 19:00,Jaipur,321,CYBERCRIME,36.0,F,Firearm,Other Crime,8.0,Yes
18267,18268,01-31-2022 03:00,Visakhapatnam,481,COUNTERFEITING,32.0,X,Firearm,Other Crime,6.0,Yes
18195,18196,01-28-2022 03:00,Mumbai,553,SEXUAL ASSAULT,68.0,M,Knife,Violent Crime,17.0,No
25396,25397,11-24-2022 04:00,Kolkata,103,SEXUAL ASSAULT,67.0,F,Blunt Object,Violent Crime,17.0,No
4054,4055,06-17-2020 22:00,Visakhapatnam,366,ROBBERY,21.0,F,Other,Violent Crime,13.0,Yes
24121,24122,10-02-2022 01:00,Bangalore,502,FIREARM OFFENSE,24.0,M,Knife,Fire Accident,5.0,Yes
28603,28604,04-06-2023 19:00,Hyderabad,337,DRUG OFFENSE,30.0,X,Other,Other Crime,18.0,Yes
27948,27949,03-10-2023 12:00,Chennai,154,HOMICIDE,21.0,M,Knife,Other Crime,4.0,No
28739,28740,04-12-2023 11:00,Delhi,293,TRAFFIC VIOLATION,60.0,M,Explosives,Traffic Fatality,6.0,No
17924,17925,01-16-2022 20:00,Lucknow,404,DRUG OFFENSE,57.0,X,Poison,Other Crime,18.0,No
36125,36126,02-14-2024 05:00,Mumbai,485,ILLEGAL POSSESSION,35.0,M,Other,Other Crime,9.0,No
24444,24445,10-15-2022 12:00,Hyderabad,533,BURGLARY,77.0,M,Poison,Other Crime,18.0,Yes
2559,2560,04-16-2020 15:00,Hyderabad,121,TRAFFIC VIOLATION,59.0,F,Blunt Object,Traffic Fatality,1.0,No
23017,23018,08-17-2022 01:00,Ludhiana,315,PUBLIC INTOXICATION,54.0,F,Knife,Other Crime,3.0,Yes
20085,20086,04-16-2022 21:00,Visakhapatnam,563,PUBLIC INTOXICATION,43.0,X,Firearm,Other Crime,3.0,Yes
14705,14706,09-04-2021 17:00,Nagpur,305,FIREARM OFFENSE,79.0,F,Explosives,Fire Accident,7.0,Yes
31579,31580,08-08-2023 19:00,Chennai,248,CYBERCRIME,40.0,M,Firearm,Other Crime,3.0,Yes
31034,31035,07-17-2023 02:00,Mumbai,280,IDENTITY THEFT,72.0,F,Explosives,Violent Crime,16.0,Yes
3312,3313,05-18-2020 00:00,Delhi,240,HOMICIDE,23.0,M,Other,Other Crime,2.0,Yes
36249,36250,02-19-2024 09:00,Hyderabad,105,SHOPLIFTING,16.0,F,Poison,Other Crime,2.0,Yes
7888,7889,11-24-2020 16:00,Vasai,189,TRAFFIC VIOLATION,20.0,F,Poison,Traffic Fatality,12.0,Yes
18692,18693,02-17-2022 20:00,Kanpur,443,FIREARM OFFENSE,76.0,X,Explosives,Fire Accident,10.0,Yes
34649,34650,12-14-2023 17:00,Surat,351,SEXUAL ASSAULT,78.0,F,Other,Violent Crime,16.0,No
5586,5587,08-20-2020 18:00,Hyderabad,555,DRUG OFFENSE,40.0,M,Knife,Other Crime,5.0,Yes
38399,38400,05-18-2024 23:00,Hyderabad,514,ROBBERY,11.0,F,Poison,Violent Crime,1.0,No
28025,28026,03-13-2023 17:00,Surat,174,VEHICLE - STOLEN,42.0,F,Poison,Violent Crime,13.0,Yes
14549,14550,08-29-2021 05:00,Delhi,223,CYBERCRIME,44.0,F,Poison,Other Crime,19.0,Yes
26955,26956,01-28-2023 03:00,Delhi,436,ARSON,43.0,M,,Fire Accident,3.0,Yes
24945,24946,11-05-2022 09:00,Mumbai,148,IDENTITY THEFT,74.0,X,Explosives,Violent Crime,7.0,No
23172,23173,08-23-2022 12:00,Ahmedabad,332,DRUG OFFENSE,63.0,F,Poison,Other Crime,10.0,No
11362,11363,04-18-2021 10:00,Kolkata,223,ARSON,25.0,M,Explosives,Fire Accident,2.0,No
32000,32001,08-26-2023 08:00,Mumbai,261,FRAUD,15.9,M,Other,Other Crime,12.9,Yes
26387,26388,01-04-2023 11:00,Kolkata,320,FRAUD,69.0,F,Other,Other Crime,5.0,Yes
20360,20361,04-28-2022 08:00,Hyderabad,348,CYBERCRIME,23.0,F,Explosives,Other Crime,18.0,No
24287,24288,10-08-2022 23:00,Delhi,127,BURGLARY,45.0,F,,Other Crime,15.0,No
403,404,01-17-2020 19:00,Varanasi,280,IDENTITY THEFT,77.0,F,Explosives,Violent Crime,6.0,No
39653,39654,07-10-2024 05:00,Visakhapatnam,228,SHOPLIFTING,57.0,M,,Other Crime,16.0,Yes
30578,30579,06-28-2023 02:00,Agra,485,KIDNAPPING,73.0,F,Blunt Object,Other Crime,2.0,No
25695,25696,12-06-2022 15:00,Chennai,442,HOMICIDE,74.0,F,Other,Other Crime,8.0,No
19302,19303,03-15-2022 06:00,Jaipur,331,BURGLARY,43.0,X,Explosives,Other Crime,10.0,Yes
14885,14886,09-12-2021 05:00,Ludhiana,345,DRUG OFFENSE,5.9,F,Poison,Other Crime,3.9,No
15123,15124,09-22-2021 03:00,Chennai,380,COUNTERFEITING,21.0,F,Firearm,Other Crime,7.0,No
27129,27130,02-04-2023 09:00,Vasai,495,VEHICLE - STOLEN,55.0,M,Blunt Object,Violent Crime,10.0,Yes
13437,13438,07-13-2021 21:00,Kolkata,427,HOMICIDE,16.0,F,,Other Crime,6.0,No
15462,15463,10-06-2021 06:00,Meerut,313,HOMICIDE,67.0,F,Other,Other Crime,10.0,No
4139,4140,06-21-2020 11:00,Hyderabad,103,SEXUAL ASSAULT,53.0,F,,Violent Crime,6.0,Yes
34221,34222,11-26-2023 21:00,Mumbai,360,ASSAULT,23.0,F,Knife,Violent Crime,5.0,Yes
37908,37909,04-28-2024 12:00,Mumbai,416,DRUG OFFENSE,50.0,F,Poison,Other Crime,16.0,No
32146,32147,09-01-2023 10:00,Meerut,285,VEHICLE - STOLEN,60.0,F,Explosives,Violent Crime,5.0,No
37142,37143,03-27-2024 14:00,Lucknow,436,ARSON,54.0,M,Other,Fire Accident,3.0,No
32137,32138,09-01-2023 01:00,Nagpur,357,TRAFFIC VIOLATION,24.0,F,,Traffic Fatality,8.0,Yes
20833,20834,05-18-2022 01:00,Delhi,287,EXTORTION,57.9,X,Poison,Other Crime,5.9,No
9970,9971,02-19-2021 10:00,Delhi,177,EXTORTION,32.0,F,Poison,Other Crime,11.0,Yes
18029,18030,01-21-2022 05:00,Chennai,523,COUNTERFEITING,60.0,F,Other,Other Crime,12.0,Yes
14139,14140,08-12-2021 03:00,Bangalore,372,ILLEGAL POSSESSION,37.0,F,Poison,Other Crime,18.0,No
34093,34094,11-21-2023 13:00,Delhi,513,ARSON,32.0,F,Poison,Fire Accident,3.0,No
15002,15003,09-17-2021 02:00,Agra,515,DOMESTIC VIOLENCE,27.0,F,Explosives,Violent Crime,15.0,Yes
10245,10246,03-02-2021 21:00,Kalyan,169,ILLEGAL POSSESSION,76.0,F,Knife,Other Crime,2.0,No
12878,12879,06-20-2021 14:00,Bangalore,107,SEXUAL ASSAULT,71.0,F,Explosives,Violent Crime,17.0,No
22604,22605,07-30-2022 20:00,Srinagar,308,FRAUD,17.0,M,Other,Other Crime,2.0,No
1649,1650,03-09-2020 17:00,Bangalore,107,DOMESTIC VIOLENCE,64.0,F,Poison,Violent Crime,8.0,Yes
36003,36004,02-09-2024 03:00,Bangalore,474,HOMICIDE,61.0,F,Blunt Object,Other Crime,14.0,No
15089,15090,09-20-2021 17:00,Ahmedabad,114,COUNTERFEITING,53.0,M,Other,Other Crime,2.0,No
29300,29301,05-05-2023 20:00,Hyderabad,476,ARSON,20.0,M,Blunt Object,Fire Accident,18.0,Yes
11603,11604,04-28-2021 11:00,Bangalore,251,ASSAULT,37.0,F,Other,Violent Crime,14.0,No
38180,38181,05-09-2024 20:00,Delhi,109,VANDALISM,47.0,F,,Other Crime,15.0,Yes
26708,26709,01-17-2023 20:00,Mumbai,163,SEXUAL ASSAULT,20.0,F,,Violent Crime,17.0,Yes
15747,15748,10-18-2021 03:00,Chennai,152,BURGLARY,23.0,M,,Other Crime,10.0,Yes
23272,23273,08-27-2022 16:00,Bangalore,403,FRAUD,62.0,X,Blunt Object,Other Crime,12.0,No
11615,11616,04-28-2021 23:00,Delhi,165,COUNTERFEITING,7.899999999999999,F,Knife,Other Crime,-2.1000000000000005,Yes
15316,15317,09-30-2021 04:00,Kolkata,537,SEXUAL ASSAULT,39.0,F,Poison,Violent Crime,3.0,No
36627,36628,03-06-2024 03:00,Pune,266,ROBBERY,32.0,F,Explosives,Violent Crime,14.0,Yes
34366,34367,12-02-2023 22:00,Mumbai,444,SEXUAL ASSAULT,45.0,M,Poison,Violent Crime,6.0,Yes
26394,26395,01-04-2023 18:00,Kolkata,256,BURGLARY,70.0,F,Explosives,Other Crime,12.0,Yes
29637,29638,05-19-2023 21:00,Nagpur,407,FIREARM OFFENSE,36.0,F,Knife,Fire Accident,19.0,Yes
3377,3378,05-20-2020 17:00,Delhi,140,DRUG OFFENSE,28.0,F,Poison,Other Crime,2.0,Yes
21776,21777,06-26-2022 08:00,Ahmedabad,492,ILLEGAL POSSESSION,25.0,X,,Other Crime,15.0,Yes
22564,22565,07-29-2022 04:00,Delhi,335,BURGLARY,74.0,M,Explosives,Other Crime,1.0,No
31443,31444,08-03-2023 03:00,Pune,330,COUNTERFEITING,13.0,M,,Other Crime,14.0,Yes
35138,35139,01-04-2024 02:00,Jaipur,178,VEHICLE - STOLEN,69.0,M,,Violent Crime,13.0,No
9492,9493,01-30-2021 12:00,Chennai,222,BURGLARY,34.0,M,Other,Other Crime,15.0,Yes
37219,37220,03-30-2024 19:00,Chennai,498,DOMESTIC VIOLENCE,44.900000000000006,F,Knife,Violent Crime,41.900000000000006,No
31214,31215,07-24-2023 14:00,Delhi,545,EXTORTION,58.0,M,Blunt Object,Other Crime,18.0,Yes
21983,21984,07-04-2022 23:00,Kolkata,176,SEXUAL ASSAULT,69.0,F,Blunt Object,Violent Crime,13.0,Yes
40121,40122,07-29-2024 17:00,Bangalore,117,DRUG OFFENSE,29.0,F,Explosives,Other Crime,16.0,No
25251,25252,11-18-2022 03:00,Pune,585,BURGLARY,19.0,X,,Other Crime,15.0,Yes
10513,10514,03-14-2021 01:00,Bhopal,558,PUBLIC INTOXICATION,68.0,F,Firearm,Other Crime,8.0,Yes
9745,9746,02-10-2021 01:00,Surat,462,FIREARM OFFENSE,68.0,F,Other,Fire Accident,12.0,Yes
4022,4023,06-16-2020 14:00,Bangalore,292,ILLEGAL POSSESSION,28.0,M,Blunt Object,Other Crime,19.0,No
10341,10342,03-06-2021 21:00,Varanasi,193,FIREARM OFFENSE,47.0,M,,Fire Accident,9.0,Yes
6344,6345,09-21-2020 08:00,Agra,316,SEXUAL ASSAULT,64.0,F,Other,Violent Crime,13.0,No
9872,9873,02-15-2021 08:00,Ahmedabad,426,COUNTERFEITING,28.0,F,Knife,Other Crime,18.0,No
2347,2348,04-07-2020 19:00,Chennai,290,HOMICIDE,31.0,F,Firearm,Other Crime,3.0,Yes
34645,34646,12-14-2023 13:00,Mumbai,305,ILLEGAL POSSESSION,18.0,F,Poison,Other Crime,3.0,Yes
35876,35877,02-03-2024 20:00,Surat,540,HOMICIDE,62.0,M,Firearm,Other Crime,19.0,Yes
7018,7019,10-19-2020 10:00,Bangalore,552,SHOPLIFTING,73.0,F,,Other Crime,7.0,No
6940,6941,10-16-2020 04:00,Bhopal,250,EXTORTION,29.0,F,Other,Other Crime,12.0,No
13184,13185,07-03-2021 08:00,Kolkata,255,PUBLIC INTOXICATION,75.0,M,Poison,Other Crime,8.0,Yes
17182,17183,12-16-2021 22:00,Chennai,459,ASSAULT,34.0,M,Firearm,Violent Crime,16.0,Yes
36154,36155,02-15-2024 10:00,Delhi,338,DOMESTIC VIOLENCE,18.0,F,Blunt Object,Violent Crime,14.0,Yes
4482,4483,07-05-2020 18:00,Faridabad,382,BURGLARY,78.0,F,Blunt Object,Other Crime,9.0,No
34964,34965,12-27-2023 20:00,Hyderabad,456,EXTORTION,44.0,M,,Other Crime,15.0,Yes
15535,15536,10-09-2021 07:00,Agra,441,TRAFFIC VIOLATION,45.0,F,Firearm,Traffic Fatality,3.0,Yes
27970,27971,03-11-2023 10:00,Hyderabad,474,ILLEGAL POSSESSION,53.0,M,Firearm,Other Crime,12.0,No
37762,37763,04-22-2024 10:00,Chennai,543,ARSON,26.0,F,Poison,Fire Accident,8.0,Yes
7496,7497,11-08-2020 08:00,Lucknow,369,IDENTITY THEFT,45.0,F,Poison,Violent Crime,13.0,Yes
13121,13122,06-30-2021 17:00,Lucknow,255,FRAUD,59.0,M,Firearm,Other Crime,5.0,No
7217,7218,10-27-2020 17:00,Agra,596,BURGLARY,72.0,F,Firearm,Other Crime,9.0,No
8254,8255,12-09-2020 22:00,Vasai,310,TRAFFIC VIOLATION,59.0,F,Other,Traffic Fatality,18.0,No
25870,25871,12-13-2022 22:00,Pune,182,SEXUAL ASSAULT,27.0,X,Other,Violent Crime,5.0,No
4799,4800,07-18-2020 23:00,Chennai,517,IDENTITY THEFT,42.0,F,Other,Violent Crime,4.0,Yes
24475,24476,10-16-2022 19:00,Delhi,170,DRUG OFFENSE,10.0,M,Firearm,Other Crime,9.0,Yes
3527,3528,05-26-2020 23:00,Ghaziabad,227,HOMICIDE,29.0,F,Explosives,Other Crime,14.0,No
26941,26942,01-27-2023 13:00,Nashik,283,ROBBERY,69.0,F,,Violent Crime,1.0,Yes
21274,21275,06-05-2022 10:00,Ghaziabad,229,ILLEGAL POSSESSION,30.0,M,Knife,Other Crime,14.0,Yes
2591,2592,04-17-2020 23:00,Lucknow,579,HOMICIDE,14.0,F,Explosives,Other Crime,17.0,No
7825,7826,11-22-2020 01:00,Rajkot,475,ILLEGAL POSSESSION,12.0,F,Knife,Other Crime,4.0,No
12601,12602,06-09-2021 01:00,Nagpur,394,ASSAULT,28.0,M,Knife,Violent Crime,8.0,No
35355,35356,01-13-2024 03:00,Hyderabad,317,VEHICLE - STOLEN,72.0,M,Blunt Object,Violent Crime,13.0,No
10569,10570,03-16-2021 09:00,Kolkata,208,ARSON,45.0,M,Poison,Fire Accident,1.0,Yes
34507,34508,12-08-2023 19:00,Agra,290,VEHICLE - STOLEN,29.0,M,Explosives,Violent Crime,2.0,No
5931,5932,09-04-2020 03:00,Hyderabad,234,CYBERCRIME,40.9,F,,Other Crime,10.9,Yes
12679,12680,06-12-2021 07:00,Delhi,401,VEHICLE - STOLEN,74.0,F,Knife,Violent Crime,13.0,No
24914,24915,11-04-2022 02:00,Varanasi,282,VANDALISM,20.0,X,Firearm,Other Crime,1.0,No
15830,15831,10-21-2021 14:00,Jaipur,335,EXTORTION,31.0,M,Other,Other Crime,4.0,Yes
19638,19639,03-29-2022 06:00,Delhi,189,SHOPLIFTING,47.0,X,Knife,Other Crime,5.0,No
26586,26587,01-12-2023 18:00,Delhi,296,VANDALISM,65.0,F,Explosives,Other Crime,19.0,No
16542,16543,11-20-2021 06:00,Pune,256,VANDALISM,73.0,F,Firearm,Other Crime,10.0,No
7372,7373,11-03-2020 04:00,Ghaziabad,429,ILLEGAL POSSESSION,42.0,F,,Other Crime,8.0,Yes
8821,8822,01-02-2021 13:00,Pune,229,SEXUAL ASSAULT,38.0,M,Blunt Object,Violent Crime,1.0,No
23517,23518,09-06-2022 21:00,Delhi,541,ROBBERY,23.0,X,Other,Violent Crime,11.0,Yes
16668,16669,11-25-2021 12:00,Chennai,285,CYBERCRIME,77.0,M,Poison,Other Crime,15.0,No
29132,29133,04-28-2023 20:00,Delhi,244,SHOPLIFTING,63.0,X,Explosives,Other Crime,16.0,Yes
39753,39754,07-14-2024 09:00,Bangalore,192,COUNTERFEITING,51.0,F,Blunt Object,Other Crime,16.0,No
15874,15875,10-23-2021 10:00,Hyderabad,373,KIDNAPPING,48.0,F,Other,Other Crime,7.0,No
8506,8507,12-20-2020 10:00,Hyderabad,406,PUBLIC INTOXICATION,72.0,M,Poison,Other Crime,1.0,Yes
21803,21804,06-27-2022 11:00,Indore,474,HOMICIDE,37.0,X,Blunt Object,Other Crime,2.0,No
34376,34377,12-03-2023 08:00,Bangalore,308,TRAFFIC VIOLATION,36.0,M,Firearm,Traffic Fatality,12.0,Yes
12516,12517,06-05-2021 12:00,Ghaziabad,441,ARSON,13.9,F,Explosives,Fire Accident,7.899999999999999,Yes
13629,13630,07-21-2021 21:00,Visakhapatnam,488,ASSAULT,44.0,F,Explosives,Violent Crime,14.0,Yes
25903,25904,12-15-2022 07:00,Indore,282,ROBBERY,16.0,M,Firearm,Violent Crime,6.0,No
13449,13450,07-14-2021 09:00,Mumbai,311,VANDALISM,55.0,F,Blunt Object,Other Crime,19.0,No
218,219,01-10-2020 02:00,Pune,336,TRAFFIC VIOLATION,61.0,M,Other,Traffic Fatality,10.0,No
36884,36885,03-16-2024 20:00,Pune,484,IDENTITY THEFT,39.0,F,Explosives,Violent Crime,2.0,No
20974,20975,05-23-2022 22:00,Surat,459,CYBERCRIME,31.0,M,,Other Crime,14.0,Yes
18889,18890,02-26-2022 01:00,Pune,416,FIREARM OFFENSE,40.0,X,Explosives,Fire Accident,11.0,Yes
24284,24285,10-08-2022 20:00,Ahmedabad,519,ASSAULT,17.0,F,Knife,Violent Crime,1.0,No
20759,20760,05-14-2022 23:00,Patna,566,VEHICLE - STOLEN,63.0,F,Poison,Violent Crime,3.0,No
39644,39645,07-09-2024 20:00,Ahmedabad,144,DOMESTIC VIOLENCE,76.0,F,Other,Violent Crime,9.0,No
29371,29372,05-08-2023 19:00,Mumbai,329,HOMICIDE,49.0,F,,Other Crime,19.0,Yes
35144,35145,01-04-2024 08:00,Nagpur,368,COUNTERFEITING,63.0,F,Poison,Other Crime,2.0,Yes
38142,38143,05-08-2024 06:00,Pune,365,DOMESTIC VIOLENCE,74.0,M,Blunt Object,Violent Crime,11.0,No
19299,19300,03-15-2022 03:00,Indore,550,HOMICIDE,30.0,M,Knife,Other Crime,1.0,No
22358,22359,07-20-2022 14:00,Delhi,247,FRAUD,14.0,X,,Other Crime,15.0,Yes
16067,16068,10-31-2021 11:00,Delhi,272,HOMICIDE,60.0,F,,Other Crime,10.0,No
20748,20749,05-14-2022 12:00,Chennai,557,CYBERCRIME,29.0,M,Knife,Other Crime,8.0,Yes
11666,11667,05-01-2021 02:00,Kolkata,126,PUBLIC INTOXICATION,61.0,F,Explosives,Other Crime,14.0,No
37291,37292,04-02-2024 19:00,Pune,444,ARSON,72.0,F,Explosives,Fire Accident,12.0,No
31995,31996,08-26-2023 03:00,Delhi,271,CYBERCRIME,50.0,F,Explosives,Other Crime,18.0,Yes
20892,20893,05-20-2022 12:00,Delhi,285,PUBLIC INTOXICATION,49.0,M,Poison,Other Crime,19.0,Yes
16857,16858,12-03-2021 09:00,Hyderabad,568,ILLEGAL POSSESSION,72.0,X,Explosives,Other Crime,4.0,No
16616,16617,11-23-2021 08:00,Chennai,108,ARSON,73.0,X,Explosives,Fire Accident,2.0,Yes
7881,7882,11-24-2020 09:00,Bangalore,104,HOMICIDE,43.0,M,Blunt Object,Other Crime,5.0,Yes
26119,26120,12-24-2022 07:00,Delhi,192,FRAUD,53.0,F,Blunt Object,Other Crime,3.0,Yes
27437,27438,02-17-2023 05:00,Hyderabad,504,SHOPLIFTING,71.0,F,Poison,Other Crime,16.0,Yes
14060,14061,08-08-2021 20:00,Ahmedabad,394,ILLEGAL POSSESSION,30.0,F,Blunt Object,Other Crime,15.0,Yes
32812,32813,09-29-2023 04:00,Varanasi,133,ASSAULT,48.0,F,Poison,Violent Crime,13.0,No
10712,10713,03-22-2021 08:00,Kolkata,309,IDENTITY THEFT,46.0,F,,Violent Crime,12.0,Yes
25459,25460,11-26-2022 19:00,Jaipur,596,PUBLIC INTOXICATION,37.0,X,Knife,Other Crime,10.0,Yes
18325,18326,02-02-2022 13:00,Kolkata,348,PUBLIC INTOXICATION,64.0,M,Knife,Other Crime,9.0,No
8628,8629,12-25-2020 12:00,Hyderabad,177,FIREARM OFFENSE,17.0,F,Poison,Fire Accident,13.0,Yes
17955,17956,01-18-2022 03:00,Jaipur,478,COUNTERFEITING,25.0,X,Knife,Other Crime,8.0,No
22886,22887,08-11-2022 14:00,Delhi,144,ARSON,44.0,X,Blunt Object,Fire Accident,5.0,Yes
27173,27174,02-06-2023 05:00,Nagpur,451,BURGLARY,26.0,M,Poison,Other Crime,15.0,No
31046,31047,07-17-2023 14:00,Pune,421,PUBLIC INTOXICATION,67.9,F,Explosives,Other Crime,24.9,Yes
23042,23043,08-18-2022 02:00,Ahmedabad,473,PUBLIC INTOXICATION,10.0,X,Firearm,Other Crime,5.0,Yes
1862,1863,03-18-2020 14:00,Kanpur,289,FRAUD,47.0,F,Explosives,Other Crime,1.0,No
4423,4424,07-03-2020 07:00,Delhi,395,ASSAULT,20.0,F,Firearm,Violent Crime,16.0,No
35163,35164,01-05-2024 03:00,Hyderabad,555,ROBBERY,71.0,M,Knife,Violent Crime,7.0,Yes
4546,4547,07-08-2020 10:00,Thane,216,ILLEGAL POSSESSION,55.0,F,Blunt Object,Other Crime,8.0,Yes
22770,22771,08-06-2022 18:00,Ahmedabad,234,VANDALISM,52.0,F,Other,Other Crime,14.0,Yes
28747,28748,04-12-2023 19:00,Visakhapatnam,269,FRAUD,49.0,F,Explosives,Other Crime,2.0,Yes
21861,21862,06-29-2022 21:00,Pune,443,DOMESTIC VIOLENCE,76.0,F,Other,Violent Crime,4.0,Yes
25127,25128,11-12-2022 23:00,Kolkata,348,ARSON,78.0,M,,Fire Accident,13.0,Yes
28656,28657,04-09-2023 00:00,Mumbai,416,DOMESTIC VIOLENCE,66.9,F,Explosives,Violent Crime,4.9,No
5974,5975,09-05-2020 22:00,Nagpur,391,CYBERCRIME,53.0,M,Poison,Other Crime,6.0,Yes
37400,37401,04-07-2024 08:00,Ahmedabad,489,ARSON,50.0,M,Firearm,Fire Accident,13.0,Yes
38950,38951,06-10-2024 22:00,Mumbai,519,DOMESTIC VIOLENCE,19.0,F,Other,Violent Crime,6.0,No
21041,21042,05-26-2022 17:00,Chennai,597,FIREARM OFFENSE,30.0,M,Explosives,Fire Accident,7.0,No
17088,17089,12-13-2021 00:00,Surat,459,BURGLARY,59.0,X,Knife,Other Crime,13.0,Yes
